customer_id,total_transactions,total_transaction_amount,average_transaction_amount,median_transaction_amount,transaction_amount_std,average_account_balance,average_credit_score,average_transaction_hour,total_emi_amount,debit_ratio,credit_ratio,merchant_category_diversity,channel_diversity,cluster
CUST018136,13,80017.09,6155.160769230769,2847.23,11203.691455055829,121553.20923076922,541.7692307692307,15.307692307692308,43370.3,0.46153846153846156,0.5384615384615384,11,6,0
CUST018137,7,271838.58999999997,38834.08428571428,2000.0,51795.18912867933,114773.38,604.5714285714286,11.571428571428571,14530.439999999999,0.42857142857142855,0.5714285714285714,7,3,1
CUST018138,6,402385.02999999997,67064.17166666666,664.5799999999999,154446.02636331742,102592.44,650.5,9.166666666666666,0.0,0.6666666666666666,0.3333333333333333,5,3,4
CUST018139,6,24412.79,4068.7983333333336,988.8800000000001,7667.030932619007,242167.52166666664,633.3333333333334,15.833333333333334,8864.24,0.3333333333333333,0.6666666666666666,5,3,1
CUST018140,8,193564.5,24195.5625,4493.265,38079.7000841501,126137.26125,621.25,11.875,55154.520000000004,0.875,0.125,6,3,0
CUST018141,8,72258.02,9032.2525,2384.74,17587.205827533304,62433.579999999994,579.125,14.625,4827.33,0.75,0.25,6,4,0
CUST018142,9,42844.31,4760.478888888889,2000.0,7183.640873755182,107269.6788888889,490.1111111111111,12.222222222222221,17450.199999999997,0.5555555555555556,0.4444444444444444,8,4,0
CUST018143,4,460837.73,115209.4325,1755.135,227830.32096400036,119067.02249999999,489.25,8.5,12491.98,1.0,0.0,3,4,4
CUST018144,4,52828.75,13207.1875,1016.72,24944.580775539704,29980.752500000002,589.75,11.0,14588.43,0.5,0.5,4,4,1
CUST018145,2,76874.06000000001,38437.030000000006,38437.030000000006,53889.21590605861,45974.22,612.5,6.0,0.0,1.0,0.0,2,2,4
CUST018146,7,175981.12,25140.16,1357.88,49492.94974014211,63596.56428571429,673.7142857142857,8.714285714285714,5962.95,0.5714285714285714,0.42857142857142855,5,3,1
CUST018147,15,73771.71,4918.1140000000005,1851.6,8070.724295710303,46488.795333333335,612.8666666666667,14.466666666666667,43476.55,0.6666666666666666,0.3333333333333333,10,4,0
CUST018148,5,34439.880000000005,6887.976000000001,2000.0,11494.208188715307,101344.862,690.6,13.8,22159.370000000003,0.6,0.4,5,4,1
CUST018149,10,1183726.06,118372.606,3799.685,238139.90166877856,119119.128,627.9,8.0,30850.730000000003,1.0,0.0,7,4,3
CUST018150,7,284707.33999999997,40672.47714285714,3603.85,64010.615444909265,100183.5157142857,632.0,5.857142857142857,11818.44,1.0,0.0,5,4,4
CUST018151,8,54527.6,6815.95,2058.6549999999997,8698.417030271328,58400.075000000004,657.25,12.0,2930.65,0.75,0.25,4,3,4
CUST018152,5,39065.2,7813.039999999999,5000.0,8254.309345148145,110873.46599999999,435.6,9.4,15199.43,0.6,0.4,5,2,1
CUST018153,7,76125.2,10875.028571428571,3233.09,13062.681484785106,88209.36857142857,620.7142857142857,9.0,3393.83,0.5714285714285714,0.42857142857142855,5,4,1
CUST018154,6,15612.880000000001,2602.146666666667,1413.555,3207.57510058715,21862.48,617.0,16.0,15612.94,0.8333333333333334,0.16666666666666666,5,3,4
CUST018155,7,580535.66,82933.66571428571,5182.07,112775.80070686777,44093.98428571429,494.2857142857143,14.142857142857142,23336.62,0.2857142857142857,0.7142857142857143,5,3,1
CUST018156,8,249365.31,31170.66375,2123.4049999999997,80348.45181231789,80783.22,593.125,12.5,17941.03,0.5,0.5,6,2,1
CUST018157,9,371868.68,41318.74222222222,4311.63,99793.95802084536,42170.81222222222,601.4444444444445,11.333333333333334,25157.03,0.6666666666666666,0.3333333333333333,6,2,0
CUST018158,12,42341.28,3528.44,1859.08,4373.047207717666,91688.3975,664.4166666666666,10.916666666666666,12839.86,0.8333333333333334,0.16666666666666666,8,5,0
CUST018159,7,87693.72,12527.674285714285,1564.16,28425.748265421185,78454.48,547.4285714285714,8.142857142857142,18124.84,0.8571428571428571,0.14285714285714285,6,3,4
CUST018160,3,366442.7,122147.56666666667,15871.19,196845.40392971953,68018.65333333334,800.3333333333334,11.333333333333334,0.0,0.6666666666666666,0.3333333333333333,3,1,4
CUST018161,6,3464.66,577.4433333333333,635.05,248.63003613133043,57215.19,576.0,10.5,12116.05,0.5,0.5,6,3,1
CUST018162,12,191337.02999999997,15944.752499999997,890.6949999999999,43442.71146633609,39800.37,713.9166666666666,8.166666666666666,20361.79,0.75,0.25,8,6,0
CUST018163,4,15536.35,3884.0875,2447.335,3915.817741999535,53194.795,467.0,7.75,14255.92,0.75,0.25,4,4,4
CUST018164,9,624192.89,69354.76555555555,576.33,200709.90131766206,79297.03111111111,560.1111111111111,10.0,2392.26,0.6666666666666666,0.3333333333333333,7,4,0
CUST018165,8,1024263.0100000001,128032.87625000002,1616.48,346082.757598605,96212.5625,518.875,10.5,2584.51,0.875,0.125,7,3,3
CUST018166,13,1556688.31,119745.25461538462,1000.0,231908.6554621913,64945.28461538461,616.3076923076923,13.461538461538462,21341.4,0.5384615384615384,0.46153846153846156,9,6,3
CUST018167,6,61773.1,10295.516666666666,1208.63,21657.470216261794,35332.98166666667,568.8333333333334,9.833333333333334,10427.359999999999,0.16666666666666666,0.8333333333333334,4,3,1
CUST018168,12,188567.59,15713.965833333334,1998.1950000000002,28697.212435299345,35691.385833333334,538.8333333333334,10.916666666666666,43737.4,0.9166666666666666,0.08333333333333333,9,5,0
CUST018169,9,2356099.84,261788.8711111111,1830.86,756964.4666632442,50032.25,511.8888888888889,8.555555555555555,28135.47,0.6666666666666666,0.3333333333333333,7,3,3
CUST018170,8,208062.69,26007.83625,1006.61,51652.26844206497,79387.0725,603.5,10.75,23979.76,0.625,0.375,5,4,0
CUST018171,10,1091277.24,109127.724,1420.77,211915.30927498138,78702.989,561.4,11.6,11725.1,0.5,0.5,8,4,3
CUST018172,7,100602.81,14371.83,1785.71,31475.396017740055,25799.524285714284,732.2857142857143,7.571428571428571,18071.42,0.5714285714285714,0.42857142857142855,6,5,0
CUST018173,8,50061.69,6257.71125,1450.745,11351.187754787648,82278.49250000001,565.375,14.125,13325.5,0.625,0.375,8,3,0
CUST018174,8,8992.369999999999,1124.0462499999999,515.4100000000001,1122.4488526296611,70143.74375,598.25,11.25,0.0,0.875,0.125,6,5,0
CUST018175,5,13105.199999999999,2621.04,3025.44,2498.0306451482934,127981.21599999999,639.8,15.6,1984.82,0.6,0.4,4,4,1
CUST018176,6,29898.84,4983.14,1471.955,9319.3443560757,41357.17,606.8333333333334,8.0,13523.19,0.5,0.5,6,3,1
CUST018177,9,101637.56,11293.062222222223,2713.87,22753.72534030954,93369.3711111111,535.7777777777778,10.444444444444445,15773.58,0.7777777777777778,0.2222222222222222,5,4,0
CUST018178,7,101549.88,14507.125714285716,1835.87,22636.592740676067,55717.315714285716,531.0,10.857142857142858,17566.65,0.42857142857142855,0.5714285714285714,7,2,1
CUST018179,3,17257.77,5752.59,5814.66,5553.785145223031,17579.829999999998,567.0,5.333333333333333,0.0,1.0,0.0,3,2,4
CUST018180,9,16485.29,1831.698888888889,665.48,2337.1454351058496,88624.27222222222,507.3333333333333,9.11111111111111,11510.419999999998,0.6666666666666666,0.3333333333333333,7,4,0
CUST018181,8,54868.06,6858.5075,1838.44,14613.797863167096,58606.25375,635.625,14.0,4858.79,0.625,0.375,6,4,0
CUST018182,9,247352.75,27483.63888888889,1334.0,56080.9049792651,121059.41000000002,484.22222222222223,8.11111111111111,23227.48,0.7777777777777778,0.2222222222222222,8,5,0
CUST018183,9,14876.53,1652.947777777778,874.7,1624.8278082059785,69655.92222222223,714.3333333333334,12.222222222222221,45240.77,0.5555555555555556,0.4444444444444444,7,5,0
CUST018184,5,257243.08000000002,51448.616,15631.78,76681.86423552789,65801.35800000001,673.2,10.4,0.0,0.6,0.4,5,4,1
CUST018185,10,440012.44000000006,44001.244000000006,1320.51,133283.96864508203,69946.761,581.5,13.6,0.0,0.7,0.3,7,6,0
CUST018186,6,7952.23,1325.3716666666667,937.1949999999999,907.9730466796174,173241.45833333334,611.0,14.0,29171.82,0.6666666666666666,0.3333333333333333,3,4,4
CUST018187,5,2129690.5,425938.1,19390.08,915078.0212226914,123307.044,619.8,11.8,4105.38,0.8,0.2,5,2,2
CUST018188,7,315097.36,45013.90857142857,2053.19,100383.1270046159,166690.00999999998,628.7142857142857,11.285714285714286,14383.28,1.0,0.0,5,3,4
CUST018189,7,41335.18,5905.0257142857145,1524.22,10193.251241702124,85404.5757142857,481.14285714285717,6.857142857142857,3569.99,0.7142857142857143,0.2857142857142857,7,3,4
CUST018190,7,410417.14,58631.020000000004,19453.55,86527.47801105998,124161.76857142858,635.0,12.285714285714286,12898.94,0.5714285714285714,0.42857142857142855,5,5,0
CUST018191,5,67509.48000000001,13501.896000000002,11226.45,13765.892169693543,167259.90999999997,519.8,19.2,1349.09,1.0,0.0,3,4,4
CUST018192,7,19601.14,2800.162857142857,2091.01,2599.427766154917,61950.07857142857,508.85714285714283,12.857142857142858,23961.66,0.8571428571428571,0.14285714285714285,5,3,4
CUST018193,7,10785.78,1540.8257142857144,847.96,2004.617522004777,193694.0214285714,609.7142857142857,12.857142857142858,1018.84,0.5714285714285714,0.42857142857142855,6,5,0
CUST018194,6,290812.76,48468.793333333335,13384.455,89470.15619724081,74692.89666666667,509.8333333333333,14.833333333333334,15220.949999999999,0.5,0.5,6,5,1
CUST018195,6,128172.68000000001,21362.113333333335,3500.835,42916.151666774436,16214.964999999998,510.3333333333333,11.0,8357.12,0.6666666666666666,0.3333333333333333,5,5,0
CUST018196,7,23535.329999999998,3362.1899999999996,1307.19,4477.164605033711,86881.32857142857,613.7142857142857,13.571428571428571,1999.01,0.5714285714285714,0.42857142857142855,6,4,1
CUST018197,8,209039.40000000002,26129.925000000003,11492.855,44152.243892722894,31471.9925,656.125,10.25,9525.0,0.5,0.5,5,5,1
CUST018198,9,48398.69,5377.6322222222225,3057.86,4735.810491156129,42376.794444444444,655.1111111111111,13.11111111111111,41499.130000000005,0.7777777777777778,0.2222222222222222,7,4,0
CUST018199,2,4977.860000000001,2488.9300000000003,2488.9300000000003,2105.6649994241725,151014.475,624.0,8.0,5926.21,0.5,0.5,2,2,1
CUST018200,10,221981.67,22198.167,868.905,57286.5566825877,141796.563,543.5,12.6,8488.22,0.7,0.3,10,4,0
CUST018201,6,18616.44,3102.74,1710.115,4116.832223950838,56556.505000000005,584.1666666666666,13.5,43142.009999999995,0.6666666666666666,0.3333333333333333,6,3,0
CUST018202,7,38074.56,5439.222857142857,2849.31,6888.472802166709,139701.65857142856,647.8571428571429,14.571428571428571,3714.03,0.5714285714285714,0.42857142857142855,6,3,1
CUST018203,5,565258.5299999999,113051.70599999998,4993.71,245814.81455642794,42211.734,516.8,12.4,11543.68,0.8,0.2,3,5,3
CUST018204,11,470961.94,42814.72181818182,5000.0,69046.0864719678,51539.73181818182,654.9090909090909,7.909090909090909,55210.84,0.9090909090909091,0.09090909090909091,8,4,0
CUST018205,8,51546.53,6443.31625,2552.3050000000003,11352.163729015258,37237.776249999995,606.125,11.125,21893.09,0.625,0.375,6,4,0
CUST018206,6,14749.84,2458.306666666667,1757.605,2883.676089900991,48978.37333333333,451.1666666666667,13.5,0.0,0.6666666666666666,0.3333333333333333,6,3,4
CUST018207,2,6092.13,3046.065,3046.065,3925.156813434337,43842.54,706.0,5.0,4089.71,0.5,0.5,2,2,1
CUST018208,9,7338.25,815.3611111111111,373.95,816.7142804470308,40955.705555555556,525.4444444444445,11.777777777777779,25415.93,0.5555555555555556,0.4444444444444444,8,5,0
CUST018209,5,205936.33,41187.265999999996,3652.78,72987.19807028818,77793.166,673.8,9.8,31259.39,0.2,0.8,5,2,1
CUST018210,8,406132.79,50766.59875,2974.17,125045.57831053299,29830.30125,629.5,8.625,12802.210000000001,0.625,0.375,5,3,1
CUST018211,7,591469.86,84495.69428571429,1568.24,217300.6754322023,111401.17857142857,598.0,8.857142857142858,28465.72,1.0,0.0,7,4,0
CUST018212,4,40261.35,10065.3375,3186.3549999999996,15957.475230364345,72871.7025,689.5,9.75,5365.02,0.25,0.75,4,4,1
CUST018213,7,14347.599999999999,2049.657142857143,799.87,2138.384402017204,62917.69857142858,600.1428571428571,13.142857142857142,8695.92,0.7142857142857143,0.2857142857142857,6,5,0
CUST018214,6,452408.57999999996,75401.43,2797.835,177252.09436931738,147016.69666666666,627.3333333333334,9.666666666666666,3291.02,1.0,0.0,5,4,4
CUST018215,6,92542.04999999999,15423.674999999997,9718.855,19979.455852454794,55105.84666666667,652.3333333333334,15.333333333333334,16372.05,0.5,0.5,6,3,1
CUST018216,6,64295.479999999996,10715.913333333332,3244.315,15599.830723788853,64618.873333333344,606.3333333333334,9.5,46665.92,0.8333333333333334,0.16666666666666666,5,3,4
CUST018217,8,27854.84,3481.855,2664.335,3375.6863851074795,151295.4925,672.75,8.0,5678.0,0.625,0.375,6,4,0
CUST018218,9,44950.01,4994.445555555556,1448.18,9908.066634306251,57833.468888888885,592.5555555555555,16.22222222222222,17445.91,0.8888888888888888,0.1111111111111111,7,4,0
CUST018219,4,262078.85,65519.7125,3835.865,125232.06587338068,10194.4075,592.25,6.75,0.0,0.75,0.25,4,3,4
CUST018220,4,5972.679999999999,1493.1699999999998,450.765,2321.770254109279,58691.15,716.0,9.75,0.0,0.75,0.25,3,2,4
CUST018221,10,50816.46,5081.646,2140.38,9851.905937216414,163247.97600000002,581.3,8.4,19371.37,1.0,0.0,9,5,0
CUST018222,7,767478.11,109639.73,1562.22,286202.52154713083,23771.725714285716,501.14285714285717,19.285714285714285,4317.610000000001,0.7142857142857143,0.2857142857142857,5,5,3
CUST018223,4,21139.92,5284.98,4622.305,5373.677194764618,78099.98000000001,610.0,10.25,0.0,1.0,0.0,3,4,4
CUST018224,8,298394.01,37299.25125,3958.62,71996.96545951809,144334.77125,556.125,13.875,11008.8,0.625,0.375,7,3,0
CUST018225,13,76804.01,5908.000769230769,733.86,12302.212346745782,49986.163846153846,656.9230769230769,12.076923076923077,20187.559999999998,0.5384615384615384,0.46153846153846156,8,4,0
CUST018226,6,118786.65,19797.774999999998,6264.705,33174.78951737102,47050.119999999995,652.1666666666666,14.5,7228.33,0.8333333333333334,0.16666666666666666,6,2,4
CUST018227,7,26414.73,3773.532857142857,1891.98,3964.03497155661,48979.82428571429,604.7142857142857,10.714285714285714,47210.35,0.5714285714285714,0.42857142857142855,6,5,0
CUST018228,13,454183.10000000003,34937.16153846154,3267.25,80077.55520421508,80339.53692307693,485.46153846153845,16.153846153846153,25084.04,0.5384615384615384,0.46153846153846156,9,4,0
CUST018229,12,429578.33999999997,35798.195,1216.7350000000001,81154.37857234686,48328.09083333334,566.3333333333334,15.5,17376.5,0.6666666666666666,0.3333333333333333,10,5,0
CUST018230,7,23387.28,3341.04,2169.92,4829.8263987815,29726.12142857143,643.8571428571429,12.285714285714286,45924.11,0.8571428571428571,0.14285714285714285,5,4,0
CUST018231,5,4319.1900000000005,863.8380000000001,761.36,665.4074317438902,56161.404,453.4,14.2,6570.02,0.6,0.4,5,2,1
CUST018232,7,11184.95,1597.8500000000001,730.7,1679.8067588862716,143816.32142857142,536.1428571428571,15.142857142857142,6056.0599999999995,0.42857142857142855,0.5714285714285714,6,6,1
CUST018233,8,232643.87,29080.48375,2659.9700000000003,71955.50680174101,122782.59999999999,666.125,16.125,20662.7,0.75,0.25,7,5,0
CUST018234,6,301836.08999999997,50306.01499999999,6192.759999999999,105042.09825806197,60248.99833333333,623.3333333333334,16.5,25369.24,0.5,0.5,5,4,1
CUST018235,9,174069.28999999998,19341.03222222222,395.72,54394.686749970984,123168.24888888889,605.2222222222222,14.0,17531.37,0.6666666666666666,0.3333333333333333,7,4,0
CUST018236,7,333675.45999999996,47667.922857142854,1880.18,83581.17954544984,34911.20428571429,570.1428571428571,8.142857142857142,11082.3,0.8571428571428571,0.14285714285714285,6,3,4
CUST018237,8,173533.74,21691.7175,3744.825,35038.871423234166,82291.535,621.625,15.625,11355.91,0.625,0.375,5,3,1
CUST018238,3,55060.299999999996,18353.43333333333,1644.17,30176.822042240186,23272.073333333334,417.3333333333333,17.333333333333332,8231.009999999998,0.6666666666666666,0.3333333333333333,3,2,4
CUST018239,4,7734.84,1933.71,1828.05,1387.2764148503354,82297.67,449.75,15.5,16323.68,0.75,0.25,3,3,4
CUST018240,6,31945.729999999996,5324.288333333333,1331.155,8628.82381148999,41824.791666666664,552.6666666666666,12.833333333333334,3349.15,1.0,0.0,3,4,4
CUST018241,6,100340.84,16723.47333333333,3768.9399999999996,27923.267307271664,68320.97833333333,581.8333333333334,8.333333333333334,22994.809999999998,0.5,0.5,3,4,1
CUST018242,7,29479.04,4211.291428571429,2561.93,4334.44572607013,71631.0142857143,536.7142857142857,10.142857142857142,27711.44,0.42857142857142855,0.5714285714285714,5,3,1
CUST018243,6,171204.04,28534.006666666668,10066.795,49705.66727156157,22901.016666666666,544.3333333333334,11.833333333333334,22952.02,0.6666666666666666,0.3333333333333333,5,3,4
CUST018244,12,660152.18,55012.68166666667,1836.405,180438.55771496648,55390.50416666666,558.3333333333334,13.25,11773.64,0.6666666666666666,0.3333333333333333,8,4,0
CUST018245,4,217770.13,54442.5325,1153.365,106851.61946413177,70795.695,531.5,6.0,3345.21,0.5,0.5,2,3,1
CUST018246,7,61004.68,8714.954285714286,4905.47,9613.925271297632,40565.02714285714,616.7142857142857,12.142857142857142,33820.09,0.2857142857142857,0.7142857142857143,5,4,1
CUST018247,3,4098.9,1366.3,1319.27,96.24748152549239,55353.98333333334,649.0,10.333333333333334,22128.23,0.6666666666666666,0.3333333333333333,3,2,4
CUST018248,4,23316.73,5829.1825,2974.3900000000003,6761.360389607874,105609.0775,583.25,12.0,8501.11,0.75,0.25,4,2,4
CUST018249,11,48471.47,4406.4972727272725,2827.93,4630.939384006427,63402.63272727272,556.0,15.272727272727273,34461.69,0.9090909090909091,0.09090909090909091,5,5,0
CUST018250,6,126091.49,21015.248333333333,2739.85,43545.64053648329,148788.44499999998,649.1666666666666,11.666666666666666,4417.4,0.8333333333333334,0.16666666666666666,4,3,4
CUST018251,7,761241.43,108748.77571428572,1736.66,215163.78442902296,92977.37571428572,673.8571428571429,10.714285714285714,5484.39,0.7142857142857143,0.2857142857142857,4,4,3
CUST018252,7,58017.39,8288.198571428571,3994.36,11008.82558898909,40382.21857142857,674.8571428571429,13.142857142857142,11439.41,0.5714285714285714,0.42857142857142855,4,3,1
CUST018253,10,41382.16,4138.216,1487.895,6036.318092255687,147732.545,747.7,12.0,19499.13,0.7,0.3,7,5,0
CUST018254,9,179518.53,19946.503333333334,1000.0,50538.09413221129,109015.13222222222,490.1111111111111,13.777777777777779,11791.76,0.5555555555555556,0.4444444444444444,6,4,0
CUST018255,9,58775.299999999996,6530.5888888888885,2000.0,10633.729734236531,71676.63555555555,495.8888888888889,8.777777777777779,16418.11,0.7777777777777778,0.2222222222222222,6,5,0
CUST018256,8,113117.9,14139.7375,4626.12,23209.691202917646,53415.93875,719.875,10.375,9837.39,0.5,0.5,7,4,0
CUST018257,5,187368.69999999998,37473.74,2000.0,80889.77150010037,70622.15799999998,643.6,9.8,49707.66,1.0,0.0,4,4,4
CUST018258,11,714371.7100000001,64942.882727272736,607.4,192136.17631536533,69346.63545454545,656.1818181818181,9.181818181818182,11214.4,0.8181818181818182,0.18181818181818182,6,6,0
CUST018259,1,23281.21,23281.21,23281.21,0.0,18242.83,566.0,10.0,0.0,0.0,1.0,1,1,1
CUST018260,3,435921.43,145307.14333333334,3000.0,248940.20468475486,27499.596666666665,502.6666666666667,13.666666666666666,20817.54,0.3333333333333333,0.6666666666666666,2,1,1
CUST018261,10,288814.29,28881.428999999996,1815.6,83162.78872662707,78062.609,563.4,9.4,34882.909999999996,0.9,0.1,8,5,0
CUST018262,12,42632.69,3552.724166666667,1193.47,7358.013799031341,80113.85083333333,570.4166666666666,11.333333333333334,27372.84,0.5833333333333334,0.4166666666666667,8,4,0
CUST018263,6,14176.45,2362.741666666667,2193.7200000000003,1610.6385378776538,99161.56333333334,578.1666666666666,9.5,29434.91,0.8333333333333334,0.16666666666666666,5,3,4
CUST018264,8,32640.489999999998,4080.0612499999997,2243.115,4769.971677302669,36109.26125,532.375,9.625,26692.96,0.75,0.25,7,4,0
CUST018265,9,14360.1,1595.5666666666666,1000.0,1639.9102331301551,46211.06555555556,650.8888888888889,14.666666666666666,50054.96,0.6666666666666666,0.3333333333333333,6,4,0
CUST018266,3,530297.47,176765.82333333333,7301.43,294027.51904363127,99092.23333333334,559.3333333333334,17.666666666666668,4652.44,0.0,1.0,3,2,1
CUST018267,7,18548.170000000002,2649.7385714285715,1472.13,4038.0047758079268,60572.19714285714,612.2857142857143,10.142857142857142,30621.56,0.5714285714285714,0.42857142857142855,6,3,1
CUST018268,9,57942.2,6438.022222222222,2000.0,11012.710264890266,77083.94333333333,718.6666666666666,9.0,12916.48,0.6666666666666666,0.3333333333333333,6,6,0
CUST018269,7,226843.34,32406.191428571427,5630.6,43059.69034897504,86233.96428571429,636.7142857142857,11.285714285714286,17783.17,0.8571428571428571,0.14285714285714285,6,5,0
CUST018270,8,218073.55,27259.19375,2759.485,52221.17493749855,22337.627500000002,587.5,11.25,20235.77,0.75,0.25,6,3,0
CUST018271,6,1393183.93,232197.32166666666,1000.0,566527.7664362147,61478.14333333333,638.5,15.0,10508.3,0.8333333333333334,0.16666666666666666,5,3,3
CUST018272,5,83138.67,16627.734,6968.9,26933.39903432502,58965.882000000005,637.6,8.8,14146.279999999999,0.4,0.6,4,4,1
CUST018273,5,279450.76,55890.152,5876.65,97657.35129875693,44818.352,506.0,6.2,0.0,0.6,0.4,4,3,1
CUST018274,8,1193414.45,149176.80625,1965.05,403123.36017327226,51637.24625,602.625,12.75,35031.06,0.75,0.25,6,5,3
CUST018275,11,111707.98,10155.270909090908,2270.63,16943.06297884267,50684.41545454545,611.9090909090909,11.272727272727273,8724.72,0.9090909090909091,0.09090909090909091,8,4,0
CUST018276,6,259488.87,43248.145,1953.76,97147.8867525234,48503.011666666665,644.5,11.166666666666666,12937.22,0.6666666666666666,0.3333333333333333,5,4,4
CUST018277,7,16630.1,2375.7285714285713,1778.95,2414.827788203737,79749.92428571428,627.8571428571429,15.714285714285714,57813.49,0.5714285714285714,0.42857142857142855,5,5,0
CUST018278,7,67420.12,9631.445714285714,3436.54,16250.091916843483,61081.35571428571,593.4285714285714,11.857142857142858,8421.9,0.5714285714285714,0.42857142857142855,6,4,1
CUST018279,6,91111.95999999999,15185.326666666666,6202.5650000000005,23555.476991677893,62391.185000000005,472.3333333333333,12.5,11022.08,1.0,0.0,5,2,4
CUST018280,5,125179.73000000001,25035.946000000004,3876.29,35380.25448876788,43013.322,702.4,20.8,9045.65,0.8,0.2,4,3,4
CUST018281,6,19443.35,3240.558333333333,480.21000000000004,6412.201444644161,57194.11666666667,504.6666666666667,11.166666666666666,1789.47,0.8333333333333334,0.16666666666666666,5,2,4
CUST018282,8,47168.08,5896.01,3429.16,5452.460755873705,35913.18,577.0,8.625,29314.08,0.875,0.125,7,4,0
CUST018283,6,4713.88,785.6466666666666,492.19500000000005,1086.101413472364,48117.31833333333,561.8333333333334,5.333333333333333,13966.94,0.8333333333333334,0.16666666666666666,6,4,4
CUST018284,10,59375.95,5937.594999999999,1832.42,8913.693688947547,107106.09099999999,610.1,7.6,22393.92,0.7,0.3,8,3,0
CUST018285,6,70703.56999999999,11783.928333333331,4745.530000000001,19665.812492163568,56694.325000000004,540.1666666666666,11.666666666666666,16404.95,0.6666666666666666,0.3333333333333333,5,3,4
CUST018286,3,79889.6,26629.86666666667,30555.68,9746.462476644198,38219.55333333334,585.0,16.0,9920.28,0.3333333333333333,0.6666666666666666,3,3,1
CUST018287,7,345015.20999999996,49287.88714285714,2762.12,102008.96260455823,81814.03,492.85714285714283,14.285714285714286,37550.73,0.7142857142857143,0.2857142857142857,6,5,0
CUST018288,7,243194.70999999996,34742.10142857143,3254.95,56174.56307266733,119171.44857142857,597.2857142857143,15.857142857142858,11222.6,0.7142857142857143,0.2857142857142857,6,5,0
CUST018289,8,407965.92,50995.74,2972.465,132369.79645608368,95594.68875,638.125,12.75,15493.89,0.625,0.375,5,5,0
CUST018290,6,44661.39,7443.565,3100.32,12061.329454717254,36702.445,470.3333333333333,5.833333333333333,12894.96,0.8333333333333334,0.16666666666666666,6,4,4
CUST018291,7,488561.97000000003,69794.56714285715,15958.27,144742.16761185223,100721.69285714286,486.2857142857143,11.428571428571429,14827.710000000001,0.5714285714285714,0.42857142857142855,6,3,1
CUST018292,5,11240.939999999999,2248.1879999999996,2220.09,2012.1984167124274,126407.562,602.4,14.6,7914.32,0.4,0.6,4,4,1
CUST018293,6,65432.170000000006,10905.361666666668,1708.875,21436.845077854545,57511.01833333333,575.1666666666666,19.0,24527.559999999998,0.8333333333333334,0.16666666666666666,6,4,4
CUST018294,9,179125.19,19902.79888888889,2359.11,38670.065263782344,48108.27777777778,609.5555555555555,8.11111111111111,24889.760000000002,0.6666666666666666,0.3333333333333333,8,5,0
CUST018295,4,8163.56,2040.89,637.09,2890.1282382736354,145616.07,510.0,16.25,2305.87,0.5,0.5,4,2,1
CUST018296,12,33248.42,2770.7016666666664,1035.3899999999999,4485.275956141654,87501.4375,624.8333333333334,14.083333333333334,39574.03,0.8333333333333334,0.16666666666666666,8,4,0
CUST018297,4,99545.45,24886.3625,11013.59,35537.154235156355,110017.67,666.25,12.25,29295.61,0.25,0.75,4,3,1
CUST018298,10,51107.51,5110.751,5044.13,4094.490135200529,148418.112,556.6,11.2,11104.85,0.6,0.4,7,6,0
CUST018299,4,13166.78,3291.695,2287.135,2217.132550608255,60322.81,698.5,7.25,18481.86,1.0,0.0,3,3,4
CUST018300,10,110339.11,11033.911,482.985,27229.354999103227,104807.02100000001,640.0,12.4,14622.130000000001,0.9,0.1,9,4,0
CUST018301,11,119311.47,10846.497272727273,1980.03,24608.120461570037,67761.29727272727,765.4545454545455,9.272727272727273,35290.28,0.7272727272727273,0.2727272727272727,8,4,0
CUST018302,3,6260.530000000001,2086.8433333333337,1851.5,470.4376934657058,44430.253333333334,655.6666666666666,11.333333333333334,0.0,0.3333333333333333,0.6666666666666666,3,2,1
CUST018303,8,61856.34,7732.0425,3644.26,12203.076561871894,81415.33875,622.125,15.0,6810.830000000001,0.625,0.375,5,3,1
CUST018304,8,13802.33,1725.29125,1443.6950000000002,1305.7087026639977,46461.198749999996,618.625,14.375,8734.44,0.375,0.625,6,5,1
CUST018305,7,192405.7,27486.528571428575,8398.59,52644.60723946389,365493.1642857143,463.57142857142856,9.428571428571429,8861.42,0.5714285714285714,0.42857142857142855,5,3,1
CUST018306,3,10080.310000000001,3360.103333333334,2000.0,3730.966125822283,439613.66666666674,593.0,11.333333333333334,0.0,0.6666666666666666,0.3333333333333333,3,3,4
CUST018307,11,24354.379999999997,2214.0345454545454,1378.97,2641.4476808536774,103831.04181818181,596.1818181818181,10.272727272727273,23543.41,0.8181818181818182,0.18181818181818182,9,5,0
CUST018308,5,54350.51,10870.102,10485.49,10475.810527406458,48291.898,480.0,10.0,7202.02,0.4,0.6,3,2,1
CUST018309,8,703620.11,87952.51375,2837.3900000000003,239894.91407410306,73519.71375,579.625,12.75,33338.049999999996,0.625,0.375,5,5,3
CUST018310,7,902361.15,128908.73571428572,1939.6,335154.35203555727,54528.654285714285,639.4285714285714,14.714285714285714,8183.99,0.7142857142857143,0.2857142857142857,5,3,3
CUST018311,6,22537.91,3756.318333333333,3274.1800000000003,3737.310931112993,56634.68333333333,607.5,12.5,0.0,0.8333333333333334,0.16666666666666666,5,6,4
CUST018312,11,1536175.01,139652.27363636365,814.42,425707.7866040578,126158.18636363637,584.7272727272727,9.272727272727273,37083.31,0.6363636363636364,0.36363636363636365,8,4,3
